1, none, deep_aether:aerglow_forest, CREATURE, aether:phyg, 10, 3, 4
1063, ocean, minecraft:deep_lukewarm_ocean, CREATURE, minecraft:pig, 20, 1, 4
1064, ocean, minecraft:deep_lukewarm_ocean, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1065, ocean, minecraft:deep_lukewarm_ocean, CREATURE, mythicmounts:archelon, 20, 1, 1
1066, ocean, minecraft:deep_lukewarm_ocean, CREATURE, mythicmounts:firebird, 10, 1, 1
1067, ocean, minecraft:deep_lukewarm_ocean, CREATURE, species:limpet, 10, 1, 1
1068, ocean, minecraft:deep_lukewarm_ocean, CREATURE, minecraft:pig, 30, 1, 1
1069, ocean, minecraft:deep_lukewarm_ocean, CREATURE, quark:stoneling, 10, 1, 1
1070, ocean, minecraft:deep_lukewarm_ocean, CREATURE, mythicmounts:archelon, 20, 1, 1
1071, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1072, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
1073, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
1074, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 50, 1, 4
1075, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1076, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, unusualprehistory:ammon, 10, 1, 5
1077, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1078, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
1079, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1080, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, spawn:angler_fish, 10, 1, 5
1081, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, crittersandcompanions:dumbo_octopus, 20, 1, 2
1082, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, crittersandcompanions:sea_bunny, 30, 1, 3
1083, ocean, minecraft:deep_lukewarm_ocean, rascals, friendsandfoes:rascal, 10, 1, 1
1084, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider, 50, 4, 4
1085, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie, 50, 4, 4
1086, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1087, ocean, minecraft:deep_ocean, MONSTER, minecraft:skeleton, 50, 4, 4
1088, ocean, minecraft:deep_ocean, MONSTER, minecraft:creeper, 50, 4, 4
1089, ocean, minecraft:deep_ocean, MONSTER, minecraft:slime, 50, 4, 4
1090, ocean, minecraft:deep_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1091, ocean, minecraft:deep_ocean, MONSTER, minecraft:witch, 5, 1, 1
1092, ocean, minecraft:deep_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1093, ocean, minecraft:deep_ocean, MONSTER, eidolon:zombie_brute, 50, 1, 3
1094, ocean, minecraft:deep_ocean, MONSTER, eidolon:wraith, 50, 1, 3
1095, ocean, minecraft:deep_ocean, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
1096, ocean, minecraft:deep_ocean, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1097, ocean, minecraft:deep_ocean, CREATURE, mythicmounts:firebird, 10, 1, 1
1098, ocean, minecraft:deep_ocean, CREATURE, species:limpet, 10, 1, 1
1099, ocean, minecraft:deep_ocean, CREATURE, minecraft:pig, 30, 1, 1
1100, ocean, minecraft:deep_ocean, CREATURE, quark:stoneling, 10, 1, 1
1101, ocean, minecraft:deep_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1102, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
1103, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
1104, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid, 50, 1, 4
1105, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1106, ocean, minecraft:deep_ocean, WATER_CREATURE, spawn:tuna, 15, 1, 1
1107, ocean, minecraft:deep_ocean, WATER_CREATURE, unusualprehistory:ammon, 10, 1, 5
1108, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1109, ocean, minecraft:deep_ocean, WATER_AMBIENT, spawn:angler_fish, 10, 1, 5
1110, ocean, minecraft:deep_ocean, rascals, friendsandfoes:rascal, 10, 1, 1
1111, none, terrablender:deferred_placeholder, MONSTER, quark:stoneling, 50, 1, 1
1112, none, terrablender:deferred_placeholder, MONSTER, quark:toretoise, 50, 2, 4
1113, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
1114, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
1115, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
1116, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
1117, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
1118, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
1119, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
1120, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
1121, none, terrablender:deferred_placeholder, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
1122, desert, minecraft:desert, MONSTER, minecraft:spider, 50, 4, 4
1123, desert, minecraft:desert, MONSTER, minecraft:zombie, 19, 4, 4
1124, desert, minecraft:desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
1125, desert, minecraft:desert, MONSTER, minecraft:skeleton, 50, 4, 4
1126, desert, minecraft:desert, MONSTER, minecraft:slime, 50, 4, 4
1127, desert, minecraft:desert, MONSTER, minecraft:witch, 5, 1, 1
1128, desert, minecraft:desert, MONSTER, minecraft:husk, 50, 4, 4
1129, desert, minecraft:desert, MONSTER, eidolon:zombie_brute, 50, 1, 3
1130, desert, minecraft:desert, MONSTER, creeperoverhaul:desert_creeper, 50, 2, 2
1131, desert, minecraft:desert, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
1132, desert, minecraft:desert, MONSTER, eidolon:wraith, 50, 1, 3
1133, desert, minecraft:desert, MONSTER, endermanoverhaul:desert_enderman, 10, 1, 4
1134, desert, minecraft:desert, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
1135, desert, minecraft:desert, CREATURE, minecraft:rabbit, 10, 2, 3
1136, desert, minecraft:desert, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
1137, desert, minecraft:desert, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1138, desert, minecraft:desert, CREATURE, unusualprehistory:veloci, 10, 3, 4
1139, desert, minecraft:desert, CREATURE, mythicmounts:firebird, 10, 1, 1
1140, desert, minecraft:desert, CREATURE, species:limpet, 10, 1, 1
1141, desert, minecraft:desert, CREATURE, minecraft:pig, 30, 1, 1
1142, desert, minecraft:desert, CREATURE, quark:stoneling, 10, 1, 1
1143, desert, minecraft:desert, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
1144, desert, minecraft:desert, AMBIENT, minecraft:bat, 10, 8, 8
1145, desert, minecraft:desert, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
1146, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
1147, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
1148, desert, minecraft:desert, rascals, friendsandfoes:rascal, 10, 1, 1
1149, none, fokastudio:dragons_den, MONSTER, quark:stoneling, 50, 1, 1
1150, none, fokastudio:dragons_den, MONSTER, quark:toretoise, 50, 2, 4
1151, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
1152, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
1153, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
1154, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
1155, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
1156, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
1157, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
1158, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
1159, none, fokastudio:dragons_den, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
1160, the_end, stellarity:dragons_den, MONSTER, minecraft:enderman, 5, 4, 4
1161, none, phantasm:dreaming_den, MONSTER, minecraft:enderman, 5, 4, 4
1162, none, minecraft:dripstone_caves, MONSTER, minecraft:spider, 50, 4, 4
1163, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 50, 4, 4
1164, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
1165, none, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 50, 4, 4
1166, none, minecraft:dripstone_caves, MONSTER, minecraft:slime, 50, 4, 4
1167, none, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
1168, none, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 50, 4, 4
1169, none, minecraft:dripstone_caves, MONSTER, eidolon:zombie_brute, 50, 1, 3
1170, none, minecraft:dripstone_caves, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
1171, none, minecraft:dripstone_caves, MONSTER, creeperoverhaul:dripstone_creeper, 50, 2, 2
1172, none, minecraft:dripstone_caves, MONSTER, eidolon:wraith, 50, 1, 3
1173, none, minecraft:dripstone_caves, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
1174, none, minecraft:dripstone_caves, MONSTER, earthmobsmod:bouldering_drowned, 20, 4, 4
1175, none, minecraft:dripstone_caves, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
1176, none, minecraft:dripstone_caves, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1177, none, minecraft:dripstone_caves, CREATURE, mythicmounts:firebird, 10, 1, 1
1178, none, minecraft:dripstone_caves, CREATURE, species:limpet, 10, 1, 1
1179, none, minecraft:dripstone_caves, CREATURE, minecraft:pig, 30, 1, 1
1180, none, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
1181, none, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
1182, none, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
1183, none, minecraft:dripstone_caves, rascals, friendsandfoes:rascal, 10, 1, 1
1184, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:spider, 50, 4, 4
1185, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:zombie, 19, 4, 4
1186, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:zombie_villager, 10, 1, 1
1187, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:skeleton, 50, 4, 4
1188, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:slime, 50, 4, 4
1189, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:witch, 5, 1, 1
1190, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:husk, 50, 4, 4
1191, savanna, regions_unexplored:dry_bushland, MONSTER, eidolon:zombie_brute, 50, 1, 3
1192, savanna, regions_unexplored:dry_bushland, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
1193, savanna, regions_unexplored:dry_bushland, MONSTER, eidolon:wraith, 50, 1, 3
1194, savanna, regions_unexplored:dry_bushland, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
1195, savanna, regions_unexplored:dry_bushland, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
1196, savanna, regions_unexplored:dry_bushland, MONSTER, creeperoverhaul:savannah_creeper, 50, 2, 2
1197, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:rabbit, 10, 2, 3
1198, savanna, regions_unexplored:dry_bushland, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1199, savanna, regions_unexplored:dry_bushland, CREATURE, unusualprehistory:anuro, 10, 2, 4
1200, savanna, regions_unexplored:dry_bushland, CREATURE, species:roombug, 10, 1, 3
1201, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:sheep, 10, 2, 3
1202, savanna, regions_unexplored:dry_bushland, CREATURE, unusualprehistory:majunga, 10, 1, 1
1203, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:cow, 10, 2, 3
1204, savanna, regions_unexplored:dry_bushland, CREATURE, mythicmounts:firebird, 10, 1, 1
1205, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:pig, 30, 1, 1
1206, savanna, regions_unexplored:dry_bushland, CREATURE, unusualprehistory:brachi, 10, 3, 4
1207, savanna, regions_unexplored:dry_bushland, CREATURE, quark:stoneling, 10, 1, 1
1208, savanna, regions_unexplored:dry_bushland, AMBIENT, minecraft:bat, 10, 8, 8
1209, savanna, regions_unexplored:dry_bushland, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
1210, savanna, regions_unexplored:dry_bushland, AMBIENT, mythicmounts:dragon, 10, 1, 1
1211, savanna, regions_unexplored:dry_bushland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
1212, savanna, regions_unexplored:dry_bushland, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
1213, savanna, regions_unexplored:dry_bushland, rascals, friendsandfoes:rascal, 10, 1, 1
1214, the_end, minecraft:end_barrens, MONSTER, minecraft:silverfish, 40, 4, 4
1215, the_end, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1216, the_end, minecraft:end_barrens, MONSTER, endermanoverhaul:end_islands_enderman, 10, 1, 1
1217, the_end, minecraft:end_barrens, CREATURE, unusualprehistory:smilodon, 10, 2, 4
1218, the_end, minecraft:end_barrens, CREATURE, unusualprehistory:mammoth, 10, 3, 4
1219, the_end, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 3, 3
1220, the_end, minecraft:end_highlands, MONSTER, endermanoverhaul:end_islands_enderman, 10, 1, 1
1221, the_end, minecraft:end_highlands, CREATURE, unusualprehistory:smilodon, 10, 2, 4
1222, the_end, minecraft:end_highlands, CREATURE, unusualprehistory:mammoth, 10, 3, 4
1223, the_end, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 3, 3
1224, the_end, minecraft:end_midlands, MONSTER, endermanoverhaul:end_islands_enderman, 10, 1, 1
1225, the_end, minecraft:end_midlands, CREATURE, unusualprehistory:smilodon, 10, 2, 4
1226, the_end, minecraft:end_midlands, CREATURE, unusualprehistory:mammoth, 10, 3, 4
1227, the_end, far_end:end_wilds, MONSTER, minecraft:enderman, 5, 4, 4
1228, the_end, far_end:end_wilds, MONSTER, minecraft:skeleton, 10, 3, 3
1229, the_end, far_end:end_wilds, MONSTER, endermanoverhaul:end_islands_enderman, 10, 1, 1
1230, the_end, far_end:ender_waste, MONSTER, minecraft:enderman, 5, 4, 4
1231, the_end, far_end:ender_waste, MONSTER, minecraft:skeleton, 10, 2, 3
1232, the_end, far_end:ender_waste, MONSTER, endermanoverhaul:end_islands_enderman, 10, 1, 1
1233, badlands, minecraft:eroded_badlands, MONSTER, minecraft:spider, 50, 4, 4
1234, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 50, 4, 4
1235, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
1236, badlands, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 50, 4, 4
1237, badlands, minecraft:eroded_badlands, MONSTER, minecraft:slime, 50, 4, 4
1238, badlands, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
1239, badlands, minecraft:eroded_badlands, MONSTER, eidolon:zombie_brute, 50, 1, 3
1240, badlands, minecraft:eroded_badlands, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
1241, badlands, minecraft:eroded_badlands, MONSTER, eidolon:wraith, 50, 1, 3
1242, badlands, minecraft:eroded_badlands, MONSTER, endermanoverhaul:badlands_enderman, 10, 1, 4
1243, badlands, minecraft:eroded_badlands, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
1244, badlands, minecraft:eroded_badlands, MONSTER, creeperoverhaul:badlands_creeper, 50, 2, 2
1245, badlands, minecraft:eroded_badlands, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1246, badlands, minecraft:eroded_badlands, CREATURE, species:roombug, 10, 1, 3
1247, badlands, minecraft:eroded_badlands, CREATURE, unusualprehistory:veloci, 10, 3, 4
1248, badlands, minecraft:eroded_badlands, CREATURE, unusualprehistory:coty, 10, 3, 4
1249, badlands, minecraft:eroded_badlands, CREATURE, mythicmounts:firebird, 10, 1, 1
1250, badlands, minecraft:eroded_badlands, CREATURE, species:limpet, 10, 1, 1
1251, badlands, minecraft:eroded_badlands, CREATURE, minecraft:pig, 30, 1, 1
1252, badlands, minecraft:eroded_badlands, CREATURE, quark:stoneling, 10, 1, 1
1253, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1254, badlands, minecraft:eroded_badlands, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
1255, badlands, minecraft:eroded_badlands, AMBIENT, mythicmounts:dragon, 10, 1, 1
1256, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
1257, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
1258, badlands, minecraft:eroded_badlands, rascals, friendsandfoes:rascal, 10, 1, 1
1259, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:ocelot, 10, 1, 1
1260, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:spider, 50, 4, 4
1261, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie, 50, 4, 4
1262, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1263, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:skeleton, 50, 4, 4
1264, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:slime, 50, 4, 4
1265, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:enderman, 5, 1, 4
1266, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:witch, 5, 1, 1
1267, jungle, regions_unexplored:eucalyptus_forest, MONSTER, eidolon:zombie_brute, 50, 1, 3
1268, jungle, regions_unexplored:eucalyptus_forest, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
1269, jungle, regions_unexplored:eucalyptus_forest, MONSTER, creeperoverhaul:bamboo_creeper, 50, 2, 2
1270, jungle, regions_unexplored:eucalyptus_forest, MONSTER, eidolon:wraith, 50, 1, 3
1271, jungle, regions_unexplored:eucalyptus_forest, MONSTER, creeperoverhaul:jungle_creeper, 50, 2, 2
1272, jungle, regions_unexplored:eucalyptus_forest, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
1273, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:sheep, 12, 4, 4
1274, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:pig, 10, 4, 4
1275, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
1276, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:cow, 10, 4, 4
1277, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
1278, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:parrot, 40, 1, 2
1279, jungle, regions_unexplored:eucalyptus_forest, CREATURE, eidolon:slimy_slug, 10, 2, 3
1280, jungle, regions_unexplored:eucalyptus_forest, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
1281, jungle, regions_unexplored:eucalyptus_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1282, jungle, regions_unexplored:eucalyptus_forest, CREATURE, unusualprehistory:majunga, 10, 1, 1
1283, jungle, regions_unexplored:eucalyptus_forest, CREATURE, mythicmounts:firebird, 10, 1, 1
1284, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:pig, 30, 1, 1
1285, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:panda, 50, 1, 2
1286, jungle, regions_unexplored:eucalyptus_forest, CREATURE, quark:stoneling, 10, 1, 1
1287, jungle, regions_unexplored:eucalyptus_forest, CREATURE, capybaramod:capybara, 30, 1, 3
1288, jungle, regions_unexplored:eucalyptus_forest, CREATURE, mythicmounts:courierbird, 20, 2, 4
1289, jungle, regions_unexplored:eucalyptus_forest, CREATURE, crittersandcompanions:red_panda, 20, 1, 2
1290, jungle, regions_unexplored:eucalyptus_forest, CREATURE, crittersandcompanions:leaf_insect, 10, 1, 1
1291, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, minecraft:bat, 10, 8, 8
1292, jungle, regions_unexplored:eucalyptus_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
1293, jungle, regions_unexplored:eucalyptus_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
1294, jungle, regions_unexplored:eucalyptus_forest, rascals, friendsandfoes:rascal, 10, 1, 1
1295, swamp, regions_unexplored:fen, MONSTER, minecraft:spider, 50, 4, 4
1296, swamp, regions_unexplored:fen, MONSTER, minecraft:zombie, 50, 4, 4
1297, swamp, regions_unexplored:fen, MONSTER, minecraft:zombie_villager, 10, 1, 1
1298, swamp, regions_unexplored:fen, MONSTER, minecraft:skeleton, 50, 4, 4
1299, swamp, regions_unexplored:fen, MONSTER, minecraft:slime, 50, 4, 4
1300, swamp, regions_unexplored:fen, MONSTER, minecraft:witch, 5, 1, 1
1301, swamp, regions_unexplored:fen, MONSTER, minecraft:slime, 10, 1, 1
1302, swamp, regions_unexplored:fen, MONSTER, eidolon:zombie_brute, 50, 1, 3
1303, swamp, regions_unexplored:fen, MONSTER, endermanoverhaul:swamp_enderman, 10, 1, 4
